T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
170.919,172.318,180.118,229.325,257.762,214.745,302.132,276.101,257.047,196.341,260.264,271.689,225.227,192.801,171.513,164.481,164.946,158.582
169.36,170.16,181.428,229.719,267.151,211.085,305.941,268.154,253.169,199.765,257.865,274.534,220.997,196.622,172.078,163.794,162.954,155.012
168.835,168.176,182.377,228.788,261.309,222.845,300.778,273.428,254.531,199.514,255.107,273.413,225.331,194.267,173.191,163.535,164.82,156.584
164.005,165.734,181.921,228.94,257.891,216.589,303.403,270.596,244.153,204.158,256.08,274.827,224.611,199.408,172.559,163.685,161.599,153.352
167.64,167.95,182.083,232.44,263.839,211.935,295.5,275.537,258.628,199.209,262.534,276.88,228.162,197.578,173.2,166.6,162.671,155.166
163.685,168.194,186.98,235.2,262.174,217.246,312.101,275.269,246.941,206.961,255.954,277.645,227.75,198.956,172.13,166.152,163.576,158.418
172.099,171.482,187.961,236.161,258.502,213.915,305.069,274.668,251.75,204.984,258.871,274.598,225.745,199.569,176.233,167.949,167.134,156.257
175.847,176.984,187.825,234.786,262.559,215.862,303.385,277.811,252.044,200.489,259.54,275.683,226.679,200.962,172.74,168.119,164.316,160.619
179.165,174.542,193.471,232.283,259.119,212.809,304.771,277.213,255.747,204.91,256.408,277.097,230.273,197.537,176.3,169.035,174.357,165
194.53,187.892,196.658,243.687,276.473,216.487,302.451,270.987,250.387,200.611,258.113,273.135,219.821,196.425,174.735,170.984,180.792,175.267
211.34,206.45,213.303,290.035,293.695,216.66,305.837,275.471,249.875,197.913,258.261,282.258,227.624,199.226,178.905,180.596,200.905,190.572
237.741,238.848,255.149,401.196,385.955,226.425,303.524,273.694,256.581,199.961,262.322,289.883,230.197,221.308,196.731,197.853,230.751,200.452
253.786,256.397,285.629,476.318,442.473,226.364,297.729,275.846,252.006,198.621,256.678,277.161,239.061,228.287,207.912,206.521,241.658,209.259
260.552,278.677,299.393,529.309,503.071,235.504,299.24,271.883,246.906,199.531,263.834,285.082,249.52,256.833,210.683,213.988,255.925,215.494
275.466,292.144,317.206,559.68,550.428,236.713,304.559,276.984,253.003,198.428,264.34,286.548,250.242,262.528,223.584,219.428,263.465,221.501
278.626,300.263,320.807,589.834,577.325,245.446,306.497,275.904,252.216,202.277,266.35,294.581,258.215,262.513,224.326,221.993,272.237,221.858
277.01,297.221,321.307,575.977,572.447,243.261,304.003,277.497,255.491,202.579,262.104,292.798,249.187,267.584,225.466,217.189,257.548,218.628
270.488,287.518,308.077,525.553,556.971,237.284,302.316,280.995,257.016,199.055,263.405,287.27,252.982,258.824,217.122,208.133,248.542,211.888
273.549,290.479,300.965,498.664,521.553,234.991,301.896,278.013,246.916,199.135,256.374,275.991,243.157,241.026,206.706,206.339,252.751,208.276
274.429,293.585,302.787,498.924,518.058,232.543,303.99,274.364,250.65,200.386,261.482,275.51,242.922,241.534,205.525,209.414,251.738,205.756
284.682,310.313,321.904,539.922,533.904,239.971,300.076,272.021,253.166,201.945,262.678,270.053,240.788,242.484,211.939,213.54,263.758,216.394
292.049,330.602,347.846,614.419,623.196,250.754,315.118,279.348,250.881,204.842,274.129,290.173,262.74,277.604,230.565,230.871,285.573,225.34
304.699,343.021,368.989,653.901,669.01,256.777,316.472,279.218,250.163,200.389,263.052,295.883,270.71,300.035,240.87,235.785,290.74,228.377
305.039,347.671,369.649,660.588,672.119,263.54,306.076,279.944,257.034,201.193,257.926,300.965,277.414,299.185,245.153,244.002,296.848,238.513
310.025,350.74,374.68,670.336,685.228,265.965,306.674,275.415,252.816,203.846,259.239,301.164,283.927,296.021,245.214,240.098,290.388,232.846
309.362,343.105,370.491,641.353,661.431,262.545,312.149,279.205,251.372,197.659,262.586,300.727,280.879,288.035,241.008,232.715,283.499,225.919
311.934,349.924,373.143,624.733,650.707,257.833,313.375,276.364,252.712,199.949,253.294,293.657,272.72,276.707,230.078,230.516,279.072,221.978
311.347,350.698,375.346,633.885,635.633,260.205,302.979,277.582,255.197,205.601,261.405,294.912,277.611,282.493,232.193,234.792,275.072,216.311
302.916,344.182,363.507,603.53,611.055,247.047,311.212,281.128,252.906,200.556,261.166,297.384,270.098,279.842,233.861,229.336,285.884,214.34
290.51,329.798,354.524,585.415,591.328,246.299,316.076,279.681,247.438,202.83,261.218,295.839,268.823,271.982,233.441,236.187,287.74,214.276
270.426,316.14,338.061,546.021,540.643,246.78,311.111,273.939,255.191,202.331,257.009,296.745,262.189,274.047,238.882,234.217,272.743,208.912
258.224,303.519,317.711,487.302,497.913,235.24,305.844,275.763,250.941,200.232,258.831,289.07,267.323,271.393,232.58,232.143,264.347,195.039
240.894,281.595,308.307,488.691,474.576,231.792,314.236,278.33,254.078,198.817,257.445,297.985,254.879,271.205,236.45,230.203,253.311,188.934
230.554,262.066,288.84,557.468,502.167,233.965,310.497,278.133,256.05,204.794,262.426,299.845,275.944,303.968,253.496,230.103,240.306,179.998
220.325,248.416,277.568,598.634,574.35,248.83,324.149,282.827,250.038,205.424,259.209,318.889,303.311,375.396,278.265,224.507,220.401,171.088
213.897,232.245,265.428,602.88,632.44,280.202,332.51,283.428,253.091,204.868,268.334,329.724,345.005,423.44,275.336,211.785,208.771,167.998
204.475,216.365,243.669,546.366,681.659,319.982,355.927,280.625,261.531,198.862,259.23,367.123,418.634,460.22,266.454,205.603,195.902,163.24
201.594,208.556,224.684,433.26,696.392,350.537,369.038,285.745,252.281,202.193,272.856,416.032,463.497,439.17,233.435,185.402,182.026,161.616
195.099,202.144,216.257,370.94,667.315,388.589,418.757,282.128,257.281,201,274.957,469.938,477.371,408.196,216.116,177.963,178.411,162.758
193.773,196.044,212.395,325.143,593.479,405.54,466.108,284.952,253.134,206.241,283.819,513.185,501.341,356.892,204.347,176.813,179.44,161.89
191.126,192.134,203.93,295.078,512.63,423.194,545.962,289.295,256.984,204.222,291.859,605.208,500.763,305.619,193.597,171.879,175.884,160.227
189.419,188.3,200.311,274.694,451.936,414.167,634.292,303.657,259.85,209.547,316.472,652.07,480.485,269.821,186.91,172.266,173.064,159.059
189.798,191.179,201.759,265.154,395.775,385.056,670.226,316.915,264.978,206.859,315.497,659.707,411.265,243.194,188.34,174.605,170.432,156.68
183.438,185.332,196.954,253.763,358.781,338.22,702.392,340.013,271.85,211.572,349.187,643.786,341.894,227.399,182.96,170.815,173.139,158.088
185.86,182.153,196.535,241.357,333.524,307.669,711.979,363.561,271.825,212.839,373.202,662.273,308.164,222.282,179.45,169.131,169.617,155.8
182.256,183.731,198.816,246.184,310.508,281.724,703.267,383.614,277.622,217.585,406.107,668.537,287.765,213.906,177.517,168.558,170.062,158.768
181.998,180.661,194.548,237.412,305.28,267.22,688.51,415.66,282.872,220.029,436.417,624.956,268.505,212.111,175.8,173.023,166.815,155.303
182.584,184.626,193.07,231.512,298.923,247.657,617.701,431.795,305.656,228.215,446.34,553.716,253.081,210.493,179.878,169.53,171.499,157.315
178.347,178.715,193.614,233.846,293.695,241.768,529.924,448.673,337.928,243.019,496.38,454.117,249.076,202.997,174.603,167.4,165.211,153.567
180.7,180.529,191.219,227.988,285.241,236.745,463.361,461.668,354.684,262.543,524.049,404.457,241.455,204.428,174.945,171.797,167.075,154.702
180.219,174.626,186.713,233.813,270.505,235.745,420.316,489.019,382.931,279.222,562.862,370.927,234.76,202.51,172.918,166.336,166.913,156.191
175.074,176.8,189.34,233.018,274.994,228.46,397.917,472.104,403.203,314.916,572.828,346.34,241.644,202.628,174.815,165.474,168.422,153.281
177.333,174.982,189.982,226.516,272.334,228.522,367.667,439.426,446.55,329.768,518.442,321.481,233.74,198.006,174.164,170.164,167.234,155.389
176.47,173.089,192.241,228.894,270.733,230.355,359.222,400.141,473.134,362.399,477.497,318.132,236.29,197.762,176.418,168.005,167.221,156.032
177.7,175.779,184.844,229.343,267.396,223.563,352.212,359.793,501.894,373.428,437.018,316.337,235.018,194.806,177.731,166.797,165.617,151.667
173.276,175.332,185.632,226.804,269.074,219.337,334.608,343.364,502.097,384.508,411.656,298.742,233.253,196.862,173.183,164.551,166.697,155.144
173.328,174.531,184.829,225.691,262.743,223.971,336.444,332.027,499.475,373.82,364.322,298.742,232.482,194.9,173.099,165.736,165.902,154.303
172.608,173.045,187.373,229.666,264.228,216.713,331.083,316.418,488.403,348.074,341.193,294.208,227.139,196.255,174.242,166.841,163.069,156.567
173.308,172.589,189.908,221.532,259.209,225.707,321.288,298.452,448.528,319.923,328.408,299.648,226.816,194.619,171.057,166.988,166.226,153.792
171.155,172.445,189.482,220.357,262.695,217.713,330.271,298.878,403.247,287.277,316.957,295.707,227.508,198.733,171.345,167.35,164.71,152.795
174.3,171.053,191.101,229.597,264.72,224.311,318.312,294.973,374.772,265.354,301.969,290.965,227.854,196.126,172.926,170.355,163.733,158.846
172.635,173.795,188.5,235.111,263.868,217.399,326.014,284.218,337.2,258.254,295.276,286.892,230.04,199.314,174.649,170.528,167.571,152.252
176.685,176.29,194.469,245.638,263.293,218.543,322.868,287.54,313.219,231.064,283.721,293.466,236.72,199.012,178.326,174.607,175.835,161.645
181.677,177.126,197.787,249.606,273.283,217.504,328.948,287.21,308.028,235.37,280.117,299.243,229.306,199.12,176.328,177.29,178.879,164.386
180.404,182.14,198.794,260.111,272.9,221.372,318.674,287.678,284.556,228.859,275.859,296.249,234.98,196.601,180.351,178.012,191.65,171.817
179.926,181.655,198.886,261.73,274.322,215.748,322.618,286.465,288.469,219.595,275.429,296.548,229.03,197.405,178.765,178.542,193.033,175.927
178.882,179.969,197.583,262.553,276.495,218.287,320.997,283.907,275.184,218.965,271.374,299.589,230.114,202.082,177.662,177.395,189.884,173.012
179.547,180.026,197.246,255.896,273.235,217.619,316.767,276.753,273.291,221.109,276.031,294.161,225.74,199.578,177.496,176.287,183.301,168.372
184.273,183.747,199.035,254.147,278.402,218.534,308.764,285.029,268.263,215.293,272.739,285.531,232.033,194.991,179.561,175.78,185.111,170.763
187.298,189.374,196.884,263.016,271.855,220.707,310.26,278.165,273.4,213.505,275.018,282.894,227.053,200.317,178.473,179.126,198.432,175.998
195.764,190.456,205.364,266.325,272.093,213.991,315.903,280.431,270.25,205.556,270.887,280.196,225.907,199.915,177.836,178.29,203.499,174.281
195.367,192.744,204.958,266.247,273.614,218.32,316.451,285.271,265.413,212.514,265.252,282.642,232.649,201.094,181.697,187.131,211.815,178.296
192.522,191.54,206.018,269.016,272.325,218.733,305.649,275.221,263.478,205.611,268.699,283.223,231.922,201.106,181.763,189.252,217.352,180.044
198.081,196.785,205.726,256.498,265.444,213.845,315.698,277.13,261.091,210.762,266.515,282.079,226.442,202.809,181.899,191.414,216.468,179.002
196.658,197.115,203.849,253.429,255.344,217.46,311.406,283.061,264.462,206.746,268.868,280.15,228.523,202.683,181.42,196.362,225.185,182.87
209.704,203.097,202.967,246.829,266.92,218.842,302.597,275.503,258.538,208.035,266.969,278.17,231.992,202.944,191.305,194.811,234.316,182.394
218.505,205.732,197.871,246.399,253.331,215.067,307.017,274.282,263.759,201.717,267.647,287.856,235.707,204.513,192.668,203.306,245.154,184.499
228.111,206.05,201.855,251.32,259.058,215.372,314.885,275.362,257.241,208.839,264.135,280.343,232.419,205.616,198.51,204.343,253.123,188.105
223.818,204.565,193.721,246.574,264.019,213.85,305.25,278.569,261.331,203.424,263.902,280.299,245.566,215.135,204.435,209.248,259.656,188.423
233.328,210.361,190.289,246.516,261.91,220.645,311.417,274.33,258.156,205.585,267.92,278.581,245.904,221.243,209.683,219.862,265.763,190.702
236.584,205.663,192.95,253.53,263.817,223.109,311.576,273.144,253.244,208.074,268.877,280.683,249.025,222.979,210.922,220.967,266.9,189.91
241.414,205.535,189.134,250.191,265.437,221.176,307.75,272.718,257.206,204.685,265.583,284.396,251.424,229.959,219.378,224.206,271.802,191.445
232.749,200.105,188.849,257.571,258.936,216.865,312.378,274.809,253.056,204.177,262.883,290.531,250.086,233.877,222.492,233.25,272.635,195.756
220.448,194.034,188.068,260.942,266.305,220.718,310.09,276.856,256.194,205.119,261.414,289.29,256.207,247.147,236.368,236.1,272.674,192.858
205.394,184.303,190.007,259.47,274.83,221.205,313.052,277.742,249.569,202.714,259.831,286.282,256.366,241.751,227.929,232.353,261.254,185.973
197.773,181.203,185.829,247.44,269.068,218.021,314.212,279.051,252.913,207.093,272.445,279.886,246.164,227.836,223.912,226.75,246.848,179.389
189.803,181.202,184.333,249.422,260.801,216.842,308.993,268.176,256.231,204.572,265.046,282.408,249.149,228.109,221.16,231.086,252.044,191.628
185.271,178.294,184.614,245.848,261.479,218.311,314.33,271.338,254.712,204.135,264.442,275.733,237.753,226.592,215.357,226.512,254.977,211.778
182.606,177.155,187.379,246.329,268.177,219.179,309.451,280.654,261.837,200.756,267.706,282.378,235.674,225.607,215.79,225.486,258.396,210.736
181.17,176.256,182.461,249.751,260.627,213.551,298.531,273.657,251.587,201.814,265.031,274.103,233.687,220.402,212.231,219.902,256.339,214.443
179.195,176.179,186.741,254.906,267.46,217.431,303.51,269.87,254.7,201.685,264.969,276.138,239.394,227.572,221.639,232.657,267.64,229.758
178.268,176.224,184.23,260.214,266.17,216.845,304.167,274.894,256.247,198.405,263.822,271.349,239.629,236.572,227.067,238.36,279.805,239.814
179.167,174.373,186.691,258.309,267.389,218.279,305.212,279.806,249.906,201.508,274.426,274.038,244.644,238.161,235.96,243.776,288.087,247.526
178.293,177.821,190.075,272.359,277.309,221.185,298.351,275.354,251.484,193.949,260.791,280.513,244.889,254.545,243.687,254.114,299.856,259.154
183.318,182.49,193.355,271.094,283.585,218.677,306.642,275.987,251.806,197.257,262.273,273.446,251.818,262.824,248.286,256.799,298.617,259.11
191.33,182.297,192.941,269.846,278.707,219.695,308.104,272.104,255.988,200.862,257.212,281.114,251.005,256.305,245.055,253.558,287.26,241.345
189.589,184.769,193.48,263.373,272.045,222.194,309.517,275.176,250.659,201.322,269.856,278.677,246.598,251.185,237.468,244.79,279.296,235.55
199.857,192.463,196.689,274.217,275.074,219.554,299.701,277.428,250.594,200.685,272.675,273.584,247.429,258.094,237.029,238.68,286.722,235.159
222.458,207.782,212.395,285.558,284.553,221.49,307.844,272.537,255.428,197.846,264.963,274.874,253.379,268.569,244.019,251.371,295.069,233.367
231.283,217.418,225.033,309.857,297.174,215.982,307.708,279.245,249.772,198.9,265.574,281.059,268.144,267.141,245.96,239.923,289.555,233.709
233.281,229.177,241.134,348.47,319.878,224.757,312.715,275.479,250.278,198.63,266.184,275.601,256.253,260.393,236.534,241.792,282.339,231.034
252.702,255.8,265.432,409.491,359.859,227.745,306.997,271.051,251.3,193.855,263.175,278.296,266.336,277.437,238.162,247.152,288.247,232.379
268.389,274.571,286.07,466.256,393.949,233.994,309.858,272.516,252.306,199.704,263.877,290.666,275.404,292.103,246.559,243.444,301.817,232.888
277.66,298.606,317.623,529.24,456.325,239.818,307.062,276.25,248.188,200.961,266.985,297.613,293.548,314.255,252.922,251.977,308.355,240.306
287.712,316.619,325.682,585.8,507.241,248.006,309.781,274.779,254.234,200.675,259.19,297.818,302.169,332.739,262.952,251.771,311.835,249.917
288.988,327.432,339.162,609.788,562.633,259.76,320.764,277.431,256.45,202.341,267.911,298.282,317.639,341.493,266.845,253.734,317.147,250.687
297.764,328.679,339.673,614.988,580.482,260.235,320.097,274.016,243.759,197.096,261.813,303.475,320.813,342.657,266.002,250.591,317.501,246.785
298.603,325.232,335.713,593.505,565.576,254.07,315.958,275.157,253.341,199.074,265.31,301.698,307.192,333.117,255.084,244.65,312.604,242.572
303.562,332.858,347.818,597.836,564.514,251.853,305.274,276.386,247.5,195.923,266.282,298.062,303.907,328.862,254.288,240.341,299.283,239.594
304.766,326.665,349.8,585.194,550.225,251.32,301.889,272.614,243.863,198.563,264.282,294.44,284.98,298.144,243.076,230.72,297.789,234
303.877,332.339,344.561,575.113,558.707,245.367,306.469,272.441,248.406,200.064,263.252,292.431,275.119,274.076,228.113,217.876,278.159,218.484
299.155,323.798,345.033,552.138,511.016,237.188,306.837,275.12,252.056,197.82,272.098,290.287,262.323,260.211,213.798,209.918,261.671,205.988
305.273,321.845,337.079,517.666,490.132,232.384,307.632,271.848,256.259,193.64,265.828,281.27,247.657,243.317,205.485,205.206,244.969,199.8
306.658,318.384,328.923,505.251,489.37,234.912,311.931,277.138,251.953,201.672,266.488,282.68,244.429,231.965,196.777,192.671,222.339,185.819
292.739,307.235,312.151,487.961,462.119,232.346,300.101,275.83,252.097,198.325,261.138,281.874,245.157,221.255,190.13,182.561,213.758,182.254
276.897,303.36,306.283,465.604,448.071,235.622,306.309,275.859,256.944,197.264,265.822,276.065,242.394,217.343,190.62,180.958,205.817,186.298
273.67,295.532,301.721,468.622,451.711,235.449,305.899,275.449,248.744,198.646,265.745,275.111,234.351,215.751,183.422,178.792,200.416,181.09
275.667,292.502,299.217,459.982,443.604,240.76,301.75,269.745,254.572,197.392,271.601,278.258,235.689,212.66,188.187,178.846,200.357,184.597
254.532,279.016,293.285,448.926,425.039,232.196,308.299,273.989,254.516,195.421,269.408,274.625,239.773,211.545,188.46,177.019,189.53,176.609
243.978,261.744,281.007,448.705,420.743,233.642,302.219,265.324,251.816,198.039,269.948,279.889,235.063,220.284,197.389,178.57,183.458,170.778
225.64,252.226,271.184,495.159,450.424,235.27,303.51,275.125,251.469,202.103,264.245,280.161,254.22,252.695,218.817,182.991,178.167,164.929
217.828,241.666,258.482,508.447,473.762,239.548,310.01,279.598,254.184,199.148,269.503,285.387,260.742,277.211,232.389,180.916,177.398,164.02
209.83,230.656,249.783,527.873,513.932,245.337,307.205,278.556,251.606,196.431,267.632,289.226,273.922,310.012,238.693,179.596,174.987,160.638
206.02,217.505,240.601,526.353,548.244,255.71,313.198,280.854,255.353,197.74,278.767,295.842,291.381,348.217,242.324,176.769,172.478,160.413
