T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
234.186,410.648,555.779,614.215,451.32,363.166,319.126,297.987,256.165,326.909,314.675,297.848,247.848,385.898,655.793,555.999,465.2,258.528
224.028,368.198,518.468,634.248,435.151,348.564,320.409,295.861,253.105,324.718,309.457,297.671,249.86,382.239,681.928,537.467,429.389,247.667
221.775,363.159,516.689,686.406,414.302,342.718,313.228,299.383,244.637,329.121,305.38,300.827,244.736,362.604,722.271,542.128,421.349,240.504
211.3,350.84,525.724,695.269,389.473,338.45,315.262,302.934,247.81,320.814,299.132,291.364,241.4,347.607,730.812,543.827,415.058,233.786
208.617,342.024,541.308,648.65,350.576,326.81,305.63,297.453,248.028,316.331,291.179,279.465,233.986,323.277,703.06,531.412,405.108,223.223
208.454,360.972,574.665,573.941,318.205,325.354,304.996,284.658,247.988,318.648,280.73,280.825,232.171,308.211,646.324,548.191,417.63,222.101
208.181,404.441,560.425,487.785,308.147,323.777,299.522,280.44,240.875,312.786,284.622,267.574,229.127,301.95,555.401,534.331,434.666,225.181
215.182,483.066,517.328,406.873,299.142,315.566,303.252,282.225,243.782,312.949,282,264.267,226.41,286.883,481.87,500.406,489.578,233.694
226.058,502.373,453.729,372.473,286.129,318.319,294.695,276.066,243.802,308.424,280.195,266.204,225.931,277.387,435.382,459.08,505.85,242.973
229.918,464.623,404.996,347.385,288.423,311.262,296.024,284.006,246.427,314.672,282.039,262.286,224.677,275.461,412.134,418.983,480.771,245.047
235.999,417.595,368.141,332.423,287.005,314.957,290.87,276.782,249.008,313.049,277.884,260.066,225.225,280.561,401.954,392.114,435.338,247.147
239.88,381.841,348.028,328.4,287.388,318.088,296.161,274.184,249.044,306.097,278.843,263.607,221.532,281.142,393.175,386.138,403.051,246.262
226.299,341.729,328.228,311.383,277.363,309.81,295.76,275.858,247.044,314.977,275.372,263.928,220.441,274.55,397.144,381.914,392.393,233.236
216.278,324.873,327.485,307.624,280.194,311.429,297.075,288.459,251.702,314.14,276.809,265.033,222.346,281.04,396.118,393.836,407.713,241.264
212.696,322.676,322.283,307.584,273.612,317.599,302.624,286.427,262.274,328.657,287.707,268.014,220.414,275.344,393.731,401.565,419.088,260.614
206.607,304.201,315.92,297.529,268.329,313.738,302.343,302.335,283.476,361.002,296.986,275.416,224.644,267.393,375.272,395.481,410.683,267.133
199.481,300.758,306.639,293.943,268.061,313.675,306.854,306.098,307.02,409.47,301.886,260.798,220.123,263.666,364.044,373.146,399.517,252.353
197.942,282.501,292.107,275.901,266.98,316.8,312.98,316.731,343.839,450.678,315.815,263.42,217.492,256.774,346.302,362.364,373.512,240.319
195.333,275.743,285.806,271.887,270.48,323.305,315.669,338.696,393.492,487.75,330.018,265.597,218.28,256.96,332.917,343.019,358.441,226.904
195.467,268.223,279.397,266.114,266.232,317.317,326.825,340.946,407.093,539.966,337.963,269.625,221.662,258.242,322.18,326.989,342.172,214.47
190.245,258.63,269.491,260.511,266.065,329.143,331.016,346.044,441.774,585.292,351.321,268.745,214.221,254.951,318.001,320.303,327.626,207.749
192.304,255.45,264.013,259.851,267.022,340.975,347.488,361.845,464.673,615.117,360.03,277.961,220.946,253.874,320.559,310.743,318.401,208.128
189.571,252.67,264.451,255.388,270.608,340.049,357.559,371.984,472.827,646.824,359.722,273.167,217.002,251.711,307.789,300.816,309.862,202.373
188.936,246.197,260.312,255.764,274.95,342.679,379.876,389.402,501.202,664.6,375.667,284.547,217.713,253.083,308.6,300.456,301.243,201.583
187.648,240.308,254.533,247.695,268.108,341.828,393.268,393.244,503.226,674.479,377.35,282.928,218.351,248.791,304.026,294.366,296.362,201.919
188.973,238.57,255.56,251.328,263.007,345.98,380.778,399.329,511.419,661.862,374.014,288.103,213.562,246.672,300.018,290.66,305.132,202.235
186.11,235.941,250.069,246.094,259.764,343.732,364.563,372.953,461.46,613.964,365.457,279.171,209.721,239.758,290.303,287.447,300.741,197.67
186.335,232.325,252.437,250.546,266.138,330.712,348.789,345.93,423.319,553.905,338.583,274.704,212.498,241.006,292.084,287.184,298.558,195.189
185.23,232.005,249.086,245.414,262.71,330.405,332.289,335.25,398.339,499.331,322.128,263.436,207.986,236.329,286.534,281.859,295.672,194.362
186.805,233.354,247.042,241.527,260.709,317.057,322.974,325.5,370.605,469.174,319.407,261.835,207.965,239.218,288.317,277.384,294.433,198.844
187.566,227.257,247.532,245.655,259.439,316.149,312.392,310.842,347.633,448,310.295,257.43,207.206,240.442,287.63,275.044,298.401,198.394
184.666,229.482,246.578,239.711,263.655,313.084,313.388,304.646,347.843,440.487,297.36,260.768,207.304,236.365,284.368,270.606,298.666,192.347
183.769,230.974,245.921,241.532,264.031,313.442,309.175,295.231,326.222,409.114,291.433,252.733,208.791,235.806,278.772,270.573,295.537,195.281
186.743,228.198,242.807,237.705,262.268,308.18,308.008,293.718,316.5,401.481,284.49,252.307,209.735,237.631,279.055,268.447,290.226,194.214
185.178,227.565,242.484,236.73,257,307.483,300.344,285.671,303.758,393.718,276.585,255.971,210.318,235.74,273.736,260.334,287.399,191.281
182.784,227.097,245.533,237.853,250.335,311.476,302.953,281.905,305.331,374.413,280.325,256.714,207.23,238.291,274.428,261.363,287.012,194.78
185.916,228.959,244.378,238.704,259.281,307.824,301.783,283.832,288.274,365.566,275.195,251.516,206.686,238.881,273.955,261.336,288.828,193.602
183.043,223.753,245.97,235.891,261.081,304.628,299.892,282.899,287.121,360.303,266.815,249.128,208.088,237.03,271.326,254.225,286.922,191.852
182.889,223.414,245.84,241.409,260.626,309.542,302.533,284.728,275.589,358.333,270.154,249.819,208.068,238.159,269.666,255.73,289.592,191.8
181.801,221.018,242.671,243.125,259.532,309.2,291.557,272.788,286.923,354.735,273.967,257.241,207.961,237.154,270.91,261.133,284.361,192.344
183.639,225.102,242.326,239.049,256.358,302.325,300.01,279.098,273.177,351.193,268.703,251.677,206.546,236.635,271.49,257.536,288.608,193.137
182.035,220.577,239.214,235.537,254.739,306.493,292.835,276.253,274.145,342.583,269.319,251.28,206.064,237.533,264.798,250.532,277.267,190.47
181.934,219.468,241.383,237.057,257.207,305.02,297.443,274.215,268.895,342.443,266.459,252.593,204.264,234.003,262.878,254.513,277.613,188.654
182.477,218.026,240.598,236.146,259.293,297.575,294.165,273.101,272.093,346.136,264.041,246.3,202.287,238.18,267.701,245.823,277.628,192.125
183.575,217.035,238.64,238.905,253.138,303.014,289.496,276.728,268.125,332.758,256.837,247.208,207.272,235.463,260.115,244.979,271.704,188.512
182.576,215.46,239.357,237.08,257.369,308.554,288.494,269.968,269.641,333.621,260.415,247.944,203.765,234.932,259.638,239.142,268.321,191.386
182.135,215.84,237.681,236.782,258.647,304.002,294.768,268.851,267.52,337.396,263.557,242.99,204.242,234.65,259.572,243.488,267.878,192.847
181.365,217.716,240.669,233.685,255.978,297.904,292.654,264.013,261.69,331.237,262.51,240.389,206.133,234.172,254.083,238.61,258.2,190.665
181.006,217.203,234.291,234.492,258.034,306.276,293.512,274.373,257.399,322.775,261.069,240.154,203.1,235.611,255.966,239.82,258.795,187.994
179.754,218.909,239.031,234.501,253.987,298.266,291.915,269.579,259.214,320.464,262.407,247.615,205.22,238.412,251.714,237.044,260.18,189.478
179.111,215.849,236.039,234.198,253.881,295.714,285.138,275.177,253.79,318.593,258.134,246.288,207.777,231.45,251.372,236.309,254.078,188.726
182.967,218.742,237.941,235.698,257.836,303.687,288.531,268.674,251.327,325.347,262.012,240.027,202.64,236.996,250.954,232.057,253.263,186.983
180.546,215.317,235.772,237.636,253.565,302.129,286.97,263.709,254.448,315.657,255.496,243.465,205.333,232.122,247.946,228.6,252.634,186.237
181.873,217.882,237.207,237.775,261.156,300.82,285.087,266.44,244.762,310.964,253.28,237.261,208.735,232.766,246.31,224.769,249.489,188.447
181.031,214.613,239.691,233.99,259.079,308.734,287.378,262.62,246.214,318.564,255.404,242.066,205.733,231.407,242.736,226.176,246.532,187.835
179.675,213.116,238.577,231.334,257.75,297.943,289.256,259.595,250.855,317.403,249.807,241.685,205.446,235.098,242.552,221.379,240.803,191.536
181.41,216.344,238.038,234.714,251.455,305.098,283.575,264.731,250.952,311.1,253.868,236.012,209.162,232.435,244.797,223.589,246.249,188.294
180.566,215.643,234.814,231.88,259.045,296.333,287.02,263.203,249.52,311.96,252.012,235.099,205.424,230.148,240.229,225.29,239.276,187.72
180.247,214.216,235.667,228.484,253.428,302.16,285.177,266.171,247.351,314.737,254.581,244.603,207.235,230.368,243.109,226.005,237.833,186.496
182.199,213.573,234.36,235.14,254.014,299.061,283.333,263.633,244.133,310.286,252.616,236.625,208.186,229.869,238.895,222.023,234.349,186.11
180.41,216.697,233.482,238.685,256.02,308.448,287.449,261.835,242.573,310.983,250.327,240.628,208.115,232.31,240.057,221.642,232.436,186.842
179.853,215.026,237.058,235.378,258.406,305.984,283.598,263.405,246.456,308.089,253.091,241.27,204.547,230.926,238.84,224.693,238.097,186.506
182.637,212.566,234.084,232.395,260.011,305.485,287.167,264.127,248.395,308.15,250.283,243.278,208.353,229.171,240.403,219.878,229.642,186.994
180.342,213.676,235.041,234.347,258.239,302.54,282.01,263.82,240.629,310.174,250.732,243.093,206.434,227.815,239.822,221.463,232.442,187.541
183.628,216.702,234.758,234.558,260.135,303.904,284.366,263.275,240.879,310.714,254.616,240.321,209.245,229.549,240.694,221.001,228.789,186.102
182.381,215.226,238.439,237.898,260.417,309.685,282.531,263.655,240.149,306.074,248.969,244.79,209.226,230.499,238.113,221.648,225.145,185.951
184.429,213.019,240.821,237.66,258.804,303.816,286.031,261.092,233.468,314.347,256,240.387,209.87,229.236,238.317,223.178,229.104,187.026
180.405,215.46,233.416,231.373,256.241,298.761,282.726,260.934,240.75,304.032,246.943,240.839,210.934,227.961,238.836,219.811,224.474,187.04
181.387,215.829,235.37,234.272,263.829,303.507,281.175,261.68,243.448,304.436,252.069,239.632,212.664,227.994,236.874,218.476,219.821,187.326
180.235,216.613,234.827,236.813,250.549,297.28,278.606,258.908,243.798,307.64,252.746,236.691,212.466,227.987,240.77,218.654,217.595,187.428
180.24,214.075,235.81,236.263,257.507,295.863,282.146,260.734,241.79,304.994,249.972,239.121,214.399,229.721,237.566,222.08,217.421,185.742
183.549,211.678,237.977,236.567,263.475,304.969,275.961,257.978,235.843,307.767,250.037,237.22,209.579,230.402,240.116,218.375,215.678,185.93
182.881,216.326,234.917,232.357,255.613,293.098,286.545,263.896,241.448,301.121,251.474,235.023,210.664,231.088,234.318,214.726,216.095,186.407
178.361,214.087,236.376,233.308,253.192,307.924,283.514,259.987,238.19,299.11,250.6,231.093,205.706,232.501,241.19,218.816,210.743,185.24
181.339,213.921,237.79,235.4,259,301.202,280.677,261.851,238.101,301.047,246.043,239.724,204.144,231.387,244.339,217.497,212.245,188.842
183.576,213.102,235.44,236.185,258.095,301.55,281.459,264.449,242.468,309.998,250.941,235.245,203.78,232.129,237.431,215.552,210.696,186.277
180.071,213.445,236.879,231.395,260.779,302.26,284.74,262.5,233.528,302.46,244.163,231.611,202.812,235.291,237.831,218.137,209.179,187.044
181.902,215.267,235.892,235.168,261.018,299.135,279.321,261.794,241.444,299.824,246.738,237.311,205.084,235.199,238.336,219.339,207.309,186.851
181.155,215.903,241.194,238.005,254.414,307.272,286.431,265.589,238.468,303.932,243.358,235.737,202.97,234.926,234.96,219.399,210.428,189.947
180.735,214.656,236.895,234.137,255.969,303.503,282.789,264.759,233.927,297.203,246.248,233.7,201.74,235.723,239.531,216.426,208.846,188.52
183.308,215.032,235.709,237.919,257.649,298.879,284.002,265.446,243.786,305.095,247.683,238.064,208.042,236.318,237.983,220.797,209.866,187.412
179.841,213.702,237.886,234.809,257.964,308.634,282.024,259.009,239.302,300.669,243.404,235.008,202.988,241.098,239.616,221.323,207.192,185.896
182.104,213.913,237.752,238.314,263.984,305.499,282.447,260.152,237.669,297.898,244.587,237.872,201.816,237.261,239.426,215.074,204.868,184.583
182.769,215.575,236.186,241.409,258.369,300.127,283.88,257.335,234.052,300.261,246.634,238.784,202.215,234.911,237.846,216.955,206.383,187.577
181.267,216.425,238.172,236.808,256.933,307.587,281.207,267.142,229.431,304.261,245.333,234.611,202.301,235.887,239.805,218.938,206.928,186.615
180.087,216.347,240.632,231.438,262.137,302.45,282.73,265.184,238.113,303.714,244.573,232.471,202.649,234.899,239.684,216.117,206.225,187.156
185.46,217.574,241.464,238.577,257.401,305.937,281.768,256.82,241.359,298.941,244.504,236.045,200.292,238.326,243.324,219.94,206.576,187.731
184.017,213.721,237.706,237.886,261.167,303.847,279.352,258.082,242.23,302.335,243.953,235.319,201.316,243.381,242.476,217.895,208.07,187.194
181.11,217.092,237.872,235.393,260.113,299.853,285.754,254.478,240.702,292.987,243.648,231.134,201.314,238.651,242.648,218.005,205.047,187.583
183.78,217.005,239.204,236.887,261.638,300.022,279.904,265.37,238.113,295.801,245.152,230.623,201.333,240.107,238.495,218.855,207.058,189.253
182.672,219.097,239.326,238.853,256.094,295.274,286.094,256.37,236.73,300.964,241.051,235.095,201.407,240.464,239.622,217.287,206.496,185.756
183.127,217.014,241.496,237.127,260.441,300.812,282.232,263.399,240.343,301.886,243.815,233.111,200.394,244.473,239.052,219.782,206.389,189.268
182.595,214.29,238.066,239.915,260.912,301.992,281.591,264.88,238.883,302.458,244.502,233.16,200.193,242.736,239.814,219.344,203.808,187.294
183.387,215.389,243.053,237.113,260.183,298.444,289.305,260.668,236.27,298.93,244.098,228.558,199.872,241.009,237.913,218.434,206.495,185.153
183.359,213.887,240.163,237.284,261.446,298.182,284.872,260.747,237.508,299.39,244.785,228.245,203.62,244.341,241.524,220.803,204.189,190.777
183.373,216.087,237.262,238.147,255.88,301.166,284.591,259.532,246.718,301.729,244.407,228.216,200.895,243.829,241.576,223.048,207.493,184.978
182.901,218.318,242.049,237.683,260.939,297.38,285.102,271.076,239.794,299.945,243.906,226.393,201.735,243.05,240.241,219.056,206.257,188.088
180.657,215.471,244.837,238.541,257.385,305.364,284.669,257.31,236.952,300.894,243.346,229.842,204.363,242.987,244.049,219.602,204.412,188.463
182.255,214.018,243.339,239.437,261.741,301.168,283.898,265.307,237.69,298.828,246.612,230.486,203.231,242.264,242.416,223.927,204.321,188.696
183.017,215.581,243.817,240.847,263.387,308.311,286.47,262.652,237.625,302.894,247.421,226.103,206.843,241.472,239.962,218.153,203.925,188.004
184.512,216.006,241.931,240.217,263.32,299.127,283.573,264.997,239.363,303.153,243.852,225.004,203.931,246.547,243.878,223.832,205.163,189.152
184.727,218.096,242.658,242.392,261.887,309.38,288.055,265.434,232.359,297.379,242.856,228.123,207.53,244.674,241.747,222.08,204.013,189.03
183.033,217.445,236.892,238.239,262.065,298.91,283.791,257.104,237.831,302.515,244.606,230.436,200.765,244.074,239.934,218.914,206.28,190.607
185.16,219.609,242.864,239.407,258.879,304.826,290.817,264.731,233.121,297.294,246.291,231.237,201.912,245.945,242.383,219.496,204.108,187.835
181.649,218.595,243.726,237.135,260.716,305.611,281.744,260.905,232.218,297.845,241.776,228.512,202.373,247.028,242.595,221.255,203.958,186.627
185.267,221.079,242.925,240.939,260.2,310.264,282.37,263.487,239.879,295.528,240.528,232.56,202.432,244.182,241.782,222.161,207.257,188.185
184.711,215.862,245.532,238.3,262.678,302.405,283.348,261.215,230.911,301.589,236.923,233.058,199.716,242.003,243.864,220.959,208.341,190.298
184.442,216.448,242.096,235.645,261.112,305.646,280.72,249.342,234.024,296.729,240.594,236.646,202.26,245.172,239.037,221.068,203.63,186.505
183.235,220.128,248.034,241.14,261.995,305.172,288.472,254.117,236.794,298.415,248.648,232.947,201.179,248.589,241.267,223.251,205.213,188.74
185.473,216.199,246.624,238.3,259.252,305.759,282.78,262.009,238.81,296.979,246.805,233.385,202.973,246.018,238.807,220.15,205.683,187.993
184.396,217.891,244.703,243.17,260.608,300.037,283.376,267.212,236.73,301.708,245.604,227.613,197.076,243.491,243.663,223.949,203.026,191.278
183.535,215.958,245.053,243.711,261.752,311.297,285.478,265.665,241.335,294.896,247.715,232.469,201.704,247.034,244.101,221.153,204.911,186.726
184.748,220.024,245.612,239.393,263.836,299.086,286.516,265.158,239.093,309.369,244.077,230.412,202.247,246.221,248.263,225.338,207.618,186.494
185.074,220.866,246.349,241.38,259.383,302.695,286.715,268.62,239.351,307.017,248.352,231.449,200.27,252.749,246.614,227.838,209.738,193.496
185.016,219.495,245.864,236.967,261.362,303.62,284.295,269.522,244.46,310.847,239.783,228.776,199.527,249.461,254.434,229.036,208.037,195.842
185.926,217.271,242.488,242.78,264.103,302.045,286.297,266.082,245.69,306.551,243.683,226.994,201.461,248.61,249.821,227.475,206.757,195.735
185.623,219.795,247.993,244.428,268.083,311.374,285.36,261.734,244.702,307.328,239.634,229.311,203.478,253.509,246.623,236.239,210.22,197.299
186.198,218.523,248.512,246.733,263.975,304.922,289.762,267.076,247.746,306.061,238.01,226.438,205.417,251.657,249.278,225.84,207.075,195.112
185.264,218.355,249.506,242.262,263.525,299.035,285.911,262.763,241.097,299.934,239.51,229.716,204.953,252.09,248.033,227.903,207.699,192.59
187.619,219.855,247.601,240.18,265.112,306.601,284.311,268.595,245.613,298.487,239.565,227.763,205.473,252.269,244.557,231.047,207.101,190.207
184.634,218.201,249.498,241.939,266.308,304.64,286.244,266.364,248.964,302.551,238.854,228.187,206.289,253.78,250.962,231.041,205.97,192.293
184.937,218.894,248.183,240.775,266.313,314.914,286.309,277.924,253.097,313.845,242.272,230.115,206.062,251.359,255.289,239.001,209.822,194.412
186.564,220.832,245.665,243.804,266.644,309.597,288.931,274.434,260.302,323.314,248.64,230.578,202.252,252.733,253.51,234.801,211.046,193.546
207.166,223.691,250.738,245.449,263.624,303.652,291.325,274.832,276.843,342.765,245.781,235.362,202.677,251.08,251.556,232.544,211.458,210.76
